fecha,tienda_id,producto_id,categoria,unidades_vendidas,temperatura_media,lluvia_mm,promocion_activa,descuento,impacto_evento,stock_actual
2024-08-22,T02,P009,Carne,25,29.0,0,0,0.0,0.0,51
2024-08-22,T03,P007,Fruta,38,22.9,0,0,0.0,0.0,46
2024-08-22,T04,P005,Panaderia,43,25.0,0,0,0.0,0.0,47
2024-08-22,T05,P003,Lacteos,43,21.3,0,0,0.0,0.0,91
2024-08-23,T01,P001,Bebidas,97,22.8,0,0,0.0,0.0,99
2024-08-23,T01,P011,Bazar,6,22.8,0,0,0.0,0.0,14
2024-08-23,T02,P009,Carne,30,24.1,0,0,0.0,0.0,71
2024-08-23,T03,P007,Fruta,40,24.1,0,0,0.0,0.151,41
2024-08-23,T04,P005,Panaderia,26,27.1,0,0,0.0,0.0,66
2024-08-23,T05,P003,Lacteos,41,27.1,0,0,0.0,0.0,104
2024-08-24,T01,P001,Bebidas,76,22.1,0,0,0.0,0.0,205
2024-08-24,T01,P011,Bazar,6,22.1,0,0,0.0,0.0,6
2024-08-24,T02,P009,Carne,36,23.7,0,0,0.0,0.0,30
2024-08-24,T03,P007,Fruta,41,19.7,0,1,0.2,0.0,89
2024-08-24,T04,P005,Panaderia,38,20.5,0,0,0.0,0.0,33
2024-08-24,T05,P003,Lacteos,58,26.7,0,0,0.0,0.0,158
2024-08-25,T01,P001,Bebidas,69,21.5,2.7,0,0.0,0.0,123
2024-08-25,T01,P011,Bazar,5,21.5,2.7,0,0.0,0.0,7
2024-08-25,T02,P009,Carne,27,30.7,0,0,0.0,0.0,55
2024-08-25,T03,P007,Fruta,40,23.4,0,1,0.15,0.0,99
2024-08-25,T04,P005,Panaderia,33,23.5,0,0,0.0,0.0,83
2024-08-25,T05,P003,Lacteos,41,25.9,0,0,0.0,0.0,99
2024-08-26,T01,P001,Bebidas,136,19.2,0,1,0.15,0.0,304
2024-08-26,T01,P011,Bazar,5,19.2,0,0,0.0,0.0,10
2024-08-26,T02,P009,Carne,24,27.4,0,0,0.0,0.0,35
2024-08-26,T03,P007,Fruta,43,26.5,0,0,0.0,0.0,113
2024-08-26,T04,P005,Panaderia,35,24.7,0,0,0.0,0.0,54
2024-08-26,T05,P003,Lacteos,44,24.5,0,0,0.0,0.0,61
2024-08-27,T01,P001,Bebidas,105,23.1,0,1,0.2,0.0,112
2024-08-27,T01,P011,Bazar,7,23.1,0,1,0.15,0.0,13
2024-08-27,T02,P009,Carne,27,25.9,0,0,0.0,0.0,64
2024-08-27,T03,P007,Fruta,62,22.7,0,1,0.25,0.0,142
2024-08-27,T04,P005,Panaderia,27,21.6,0,0,0.0,0.0,57
2024-08-27,T05,P003,Lacteos,48,24.9,0,0,0.0,0.0,101
2024-08-28,T01,P001,Bebidas,145,26.2,7.0,1,0.2,0.0,356
2024-08-28,T01,P011,Bazar,7,26.2,7.0,0,0.0,0.0,7
2024-08-28,T02,P009,Carne,26,26.0,0,0,0.0,0.0,68
2024-08-28,T03,P007,Fruta,44,24.5,0,0,0.0,0.0,58
2024-08-28,T04,P005,Panaderia,30,21.1,9.9,0,0.0,0.0,36
2024-08-28,T05,P003,Lacteos,49,24.1,0,0,0.0,0.0,82
2024-08-29,T01,P001,Bebidas,82,20.4,0,0,0.0,0.0,159
2024-08-29,T01,P011,Bazar,5,20.4,0,0,0.0,0.0,11
2024-08-29,T02,P009,Carne,20,25.5,0,0,0.0,0.0,26
2024-08-29,T03,P007,Fruta,43,25.4,0,0,0.0,0.0,78
2024-08-29,T04,P005,Panaderia,39,18.6,0,0,0.0,0.0,70
2024-08-29,T05,P003,Lacteos,46,26.6,0,0,0.0,0.0,65
2024-08-30,T01,P001,Bebidas,107,23.3,0,0,0.0,0.0,168
2024-08-30,T01,P011,Bazar,9,23.3,0,1,0.2,0.0,12
2024-08-30,T02,P009,Carne,30,26.5,0,0,0.0,0.0,29
2024-08-30,T03,P007,Fruta,36,22.7,0,0,0.0,0.0,70
2024-08-30,T04,P005,Panaderia,37,20.1,0,0,0.0,0.0,99
2024-08-30,T05,P003,Lacteos,43,25.6,3.7,0,0.0,0.0,99
2024-08-31,T01,P001,Bebidas,110,22.6,0,0,0.0,0.0,148
2024-08-31,T01,P011,Bazar,9,22.6,0,1,0.25,0.0,10
2024-08-31,T02,P009,Carne,27,27.9,0,0,0.0,0.0,56
2024-08-31,T03,P007,Fruta,42,19.2,0,0,0.0,0.0,41
2024-08-31,T04,P005,Panaderia,39,22.3,13.5,0,0.0,0.0,70
2024-08-31,T05,P003,Lacteos,46,25.4,0,0,0.0,0.0,76
2024-09-01,T01,P001,Bebidas,98,19.1,0,0,0.0,0.0,89
2024-09-01,T01,P011,Bazar,5,19.1,0,0,0.0,0.0,9
2024-09-01,T02,P009,Carne,23,19.3,0,0,0.0,0.0,55
2024-09-01,T03,P007,Fruta,27,17.0,0,0,0.0,0.0,22
2024-09-01,T04,P005,Panaderia,31,18.0,0,0,0.0,0.0,65
2024-09-01,T05,P003,Lacteos,43,14.5,0,0,0.0,0.0,59
2024-09-02,T01,P001,Bebidas,78,16.6,0,0,0.0,0.0,65
2024-09-02,T01,P011,Bazar,5,16.6,0,0,0.0,0.0,7
2024-09-02,T02,P009,Carne,31,18.6,0,0,0.0,0.0,82
2024-09-02,T03,P007,Fruta,29,15.8,0,0,0.0,0.0,25
2024-09-02,T04,P005,Panaderia,28,15.1,0,0,0.0,0.0,48
2024-09-02,T05,P003,Lacteos,60,19.5,0,0,0.0,0.0,144
2024-09-03,T01,P001,Bebidas,85,17.6,0,0,0.0,0.0,140
2024-09-03,T01,P011,Bazar,7,17.6,0,1,0.2,0.0,8
2024-09-03,T02,P009,Carne,23,17.8,0,0,0.0,0.0,29
2024-09-03,T03,P007,Fruta,36,19.9,0,0,0.0,0.0,41
2024-09-03,T04,P005,Panaderia,33,16.3,0,0,0.0,0.0,82
2024-09-03,T05,P003,Lacteos,51,22.0,0,0,0.0,0.0,82
2024-09-04,T01,P001,Bebidas,107,16.5,0,0,0.0,0.0,211
2024-09-04,T01,P011,Bazar,7,16.5,0,0,0.0,0.0,17
2024-09-04,T02,P009,Carne,28,19.5,0,0,0.0,0.0,39
2024-09-04,T03,P007,Fruta,28,20.6,0,0,0.0,0.0,37
2024-09-04,T04,P005,Panaderia,45,15.7,0,1,0.15,0.0,102
2024-09-04,T05,P003,Lacteos,45,18.7,0,0,0.0,0.0,101
2024-09-05,T01,P001,Bebidas,93,16.9,0,0,0.0,0.0,81
2024-09-05,T01,P011,Bazar,4,16.9,0,0,0.0,0.0,8
2024-09-05,T02,P009,Carne,31,21.8,0,0,0.0,0.0,84
2024-09-05,T03,P007,Fruta,36,17.8,0,0,0.0,0.0,97
2024-09-05,T04,P005,Panaderia,30,15.9,0,0,0.0,0.0,66
2024-09-05,T05,P003,Lacteos,57,17.5,0,0,0.0,0.0,129
2024-09-06,T01,P001,Bebidas,105,20.5,0,0,0.0,0.0,202
2024-09-06,T01,P011,Bazar,5,20.5,0,0,0.0,0.0,12
2024-09-06,T02,P009,Carne,31,19.9,0,0,0.0,0.0,86
2024-09-06,T03,P007,Fruta,38,17.7,0,0,0.0,0.0,75
2024-09-06,T04,P005,Panaderia,33,14.6,9.3,0,0.0,0.0,40
2024-09-06,T05,P003,Lacteos,56,17.8,6.3,0,0.0,0.0,132
2024-09-07,T01,P001,Bebidas,117,19.8,0,0,0.0,0.186,229
2024-09-07,T01,P011,Bazar,6,19.8,0,0,0.0,0.186,12
2024-09-07,T02,P009,Carne,29,17.2,0,0,0.0,0.0,79
2024-09-07,T03,P007,Fruta,44,20.0,0,1,0.2,0.0,60
2024-09-07,T04,P005,Panaderia,32,16.6,2.2,0,0.0,0.0,44
2024-09-07,T05,P003,Lacteos,56,24.0,0,0,0.0,0.0,143
2024-09-08,T01,P001,Bebidas,93,18.0,0,0,0.0,0.0,139
2024-09-08,T01,P011,Bazar,4,18.0,0,0,0.0,0.0,6
2024-09-08,T02,P009,Carne,21,19.8,0,0,0.0,0.0,50
2024-09-08,T03,P007,Fruta,25,20.8,0,0,0.0,0.0,32
2024-09-08,T04,P005,Panaderia,32,10.8,0,0,0.0,0.0,45
2024-09-08,T05,P003,Lacteos,43,20.0,0,0,0.0,0.0,84
2024-09-09,T01,P001,Bebidas,95,18.3,0,0,0.0,0.0,87
2024-09-09,T01,P011,Bazar,5,18.3,0,0,0.0,0.0,6
2024-09-09,T02,P009,Carne,31,21.8,0,0,0.0,0.0,32
2024-09-09,T03,P007,Fruta,35,13.8,0,1,0.25,0.0,78
2024-09-09,T04,P005,Panaderia,40,16.6,0,0,0.0,0.0,55
2024-09-09,T05,P003,Lacteos,60,22.5,0,1,0.15,0.0,50
2024-09-10,T01,P001,Bebidas,91,16.3,0,0,0.0,0.0,131
2024-09-10,T01,P011,Bazar,4,16.3,0,0,0.0,0.0,8
2024-09-10,T02,P009,Carne,29,19.8,15.9,0,0.0,0.0,78
2024-09-10,T03,P007,Fruta,34,18.4,0,0,0.0,0.0,74
2024-09-10,T04,P005,Panaderia,27,17.5,0,0,0.0,0.0,24
2024-09-10,T05,P003,Lacteos,50,21.5,0,0,0.0,0.0,113
2024-09-11,T01,P001,Bebidas,121,15.8,0,1,0.1,0.0,298
2024-09-11,T01,P011,Bazar,5,15.8,0,0,0.0,0.0,8
2024-09-11,T02,P009,Carne,28,20.3,0,0,0.0,0.0,62
2024-09-11,T03,P007,Fruta,32,17.9,0,0,0.0,0.0,80
2024-09-11,T04,P005,Panaderia,37,18.3,0,0,0.0,0.0,93
2024-09-11,T05,P003,Lacteos,45,18.6,0,0,0.0,0.0,81
2024-09-12,T01,P001,Bebidas,104,18.6,0,0,0.0,0.0,170
2024-09-12,T01,P011,Bazar,4,18.6,0,0,0.0,0.0,10
2024-09-12,T02,P009,Carne,27,14.4,0,0,0.0,0.0,31
2024-09-12,T03,P007,Fruta,31,20.3,0,0,0.0,0.0,41
2024-09-12,T04,P005,Panaderia,30,14.9,0,0,0.0,0.0,68
2024-09-12,T05,P003,Lacteos,50,15.6,0,0,0.0,0.0,90
2024-09-13,T01,P001,Bebidas,97,19.8,0,1,0.15,0.0,157
2024-09-13,T01,P011,Bazar,5,19.8,0,0,0.0,0.0,11
2024-09-13,T02,P009,Carne,32,24.1,0,0,0.0,0.0,63
2024-09-13,T03,P007,Fruta,30,18.7,0,0,0.0,0.0,70
2024-09-13,T04,P005,Panaderia,39,15.6,0,0,0.0,0.0,97
2024-09-13,T05,P003,Lacteos,50,19.4,1.7,0,0.0,0.0,65
2024-09-14,T01,P001,Bebidas,94,19.3,0,0,0.0,0.0,240
2024-09-14,T01,P011,Bazar,5,19.3,0,0,0.0,0.0,9
2024-09-14,T02,P009,Carne,32,18.5,0,0,0.0,0.0,55
2024-09-14,T03,P007,Fruta,34,17.7,0,0,0.0,0.0,92
2024-09-14,T04,P005,Panaderia,43,17.0,0,0,0.0,0.0,83
2024-09-14,T05,P003,Lacteos,45,21.7,0,0,0.0,0.0,61
2024-09-15,T01,P001,Bebidas,128,15.1,0,1,0.25,0.0,309
2024-09-15,T01,P011,Bazar,4,15.1,0,0,0.0,0.0,5
2024-09-15,T02,P009,Carne,27,19.5,0,0,0.0,0.0,62
2024-09-15,T03,P007,Fruta,26,24.5,0,0,0.0,0.0,58
2024-09-15,T04,P005,Panaderia,36,16.4,0,0,0.0,0.0,95
2024-09-15,T05,P003,Lacteos,46,18.9,0,0,0.0,0.0,104
2024-09-16,T01,P001,Bebidas,83,18.4,15.2,0,0.0,0.0,120
2024-09-16,T01,P011,Bazar,9,18.4,15.2,0,0.0,0.0,11
2024-09-16,T02,P009,Carne,32,17.9,0,0,0.0,0.0,75
2024-09-16,T03,P007,Fruta,21,20.2,0,0,0.0,0.0,20
2024-09-16,T04,P005,Panaderia,37,15.3,0,0,0.0,0.0,73
2024-09-16,T05,P003,Lacteos,46,20.7,0,0,0.0,0.0,106
2024-09-17,T01,P001,Bebidas,72,16.1,5.3,0,0.0,0.0,144
2024-09-17,T01,P011,Bazar,6,16.1,5.3,0,0.0,0.0,13
2024-09-17,T02,P009,Carne,29,18.9,0,0,0.0,0.0,70
2024-09-17,T03,P007,Fruta,22,19.0,2.8,0,0.0,0.0,47
2024-09-17,T04,P005,Panaderia,39,15.1,0,0,0.0,0.0,100
2024-09-17,T05,P003,Lacteos,56,23.2,15.8,0,0.0,0.0,117
2024-09-18,T01,P001,Bebidas,101,14.9,0,0,0.0,0.0,109
2024-09-18,T01,P011,Bazar,5,14.9,0,0,0.0,0.0,11
2024-09-18,T02,P009,Carne,25,20.9,0,0,0.0,0.0,43
2024-09-18,T03,P007,Fruta,28,15.3,0,0,0.0,0.0,32
2024-09-18,T04,P005,Panaderia,38,11.4,0,0,0.0,0.0,32
2024-09-18,T05,P003,Lacteos,37,17.8,0,0,0.0,0.0,40
2024-09-19,T01,P001,Bebidas,95,19.4,8.6,0,0.0,0.0,261
2024-09-19,T01,P011,Bazar,7,19.4,8.6,0,0.0,0.0,7
2024-09-19,T02,P009,Carne,17,22.9,0,0,0.0,0.0,41
2024-09-19,T03,P007,Fruta,36,18.0,0,0,0.0,0.0,75
2024-09-19,T04,P005,Panaderia,37,15.1,0,0,0.0,0.0,76
2024-09-19,T05,P003,Lacteos,54,18.9,0,0,0.0,0.0,56
2024-09-20,T01,P001,Bebidas,107,19.3,0,0,0.0,0.0,286
2024-09-20,T01,P011,Bazar,5,19.3,0,0,0.0,0.0,12
2024-09-20,T02,P009,Carne,41,18.1,0,0,0.0,0.0,99
2024-09-20,T03,P007,Fruta,39,26.5,0,0,0.0,0.0,54
2024-09-20,T04,P005,Panaderia,50,18.7,0,1,0.25,0.0,103
2024-09-20,T05,P003,Lacteos,44,22.6,0,0,0.0,0.0,122
2024-09-21,T01,P001,Bebidas,75,17.8,0,0,0.0,0.0,101
2024-09-21,T01,P011,Bazar,6,17.8,0,0,0.0,0.0,7
2024-09-21,T02,P009,Carne,33,21.4,0,1,0.2,0.0,37
2024-09-21,T03,P007,Fruta,30,16.4,0,0,0.0,0.0,77
2024-09-21,T04,P005,Panaderia,37,14.4,0,0,0.0,0.0,70
2024-09-21,T05,P003,Lacteos,47,20.1,0,0,0.0,0.0,124
2024-09-22,T01,P001,Bebidas,72,18.7,0,0,0.0,0.0,80
2024-09-22,T01,P011,Bazar,6,18.7,0,0,0.0,0.0,14
2024-09-22,T02,P009,Carne,21,23.4,0,0,0.0,0.0,42
2024-09-22,T03,P007,Fruta,20,17.0,0,0,0.0,0.0,40
2024-09-22,T04,P005,Panaderia,37,17.2,0,0,0.0,0.0,73
2024-09-22,T05,P003,Lacteos,49,22.4,0,0,0.0,0.0,107
2024-09-23,T01,P001,Bebidas,99,22.2,0,0,0.0,0.0,228
2024-09-23,T01,P011,Bazar,4,22.2,0,0,0.0,0.0,10
2024-09-23,T02,P009,Carne,22,20.8,0,0,0.0,0.0,46
2024-09-23,T03,P007,Fruta,28,17.9,0,0,0.0,0.0,31
2024-09-23,T04,P005,Panaderia,31,15.8,0,0,0.0,0.0,47
2024-09-23,T05,P003,Lacteos,45,22.6,0,0,0.0,0.0,108
2024-09-24,T01,P001,Bebidas,99,17.5,0,0,0.0,0.0,236
2024-09-24,T01,P011,Bazar,5,17.5,0,0,0.0,0.0,8
2024-09-24,T02,P009,Carne,29,18.1,0,1,0.15,0.0,66
2024-09-24,T03,P007,Fruta,29,19.5,4.6,0,0.0,0.0,74
2024-09-24,T04,P005,Panaderia,37,14.6,0,0,0.0,0.0,81
2024-09-24,T05,P003,Lacteos,68,18.8,0,1,0.2,0.0,178
2024-09-25,T01,P001,Bebidas,96,19.9,0,0,0.0,0.0,237
2024-09-25,T01,P011,Bazar,4,19.9,0,0,0.0,0.0,5
2024-09-25,T02,P009,Carne,24,20.1,0,0,0.0,0.0,40
2024-09-25,T03,P007,Fruta,31,19.3,0,0,0.0,0.0,62
2024-09-25,T04,P005,Panaderia,37,12.1,0,0,0.0,0.0,66
2024-09-25,T05,P003,Lacteos,58,21.9,0,0,0.0,0.0,150
2024-09-26,T01,P001,Bebidas,99,20.7,0,0,0.0,0.0,229
2024-09-26,T01,P011,Bazar,4,20.7,0,0,0.0,0.0,8
2024-09-26,T02,P009,Carne,24,19.4,0,0,0.0,0.0,65
2024-09-26,T03,P007,Fruta,28,19.3,0,0,0.0,0.0,58
2024-09-26,T04,P005,Panaderia,48,13.7,0,1,0.2,0.0,124
2024-09-26,T05,P003,Lacteos,47,15.2,0,0,0.0,0.0,113
2024-09-27,T01,P001,Bebidas,115,20.1,0,0,0.0,0.0,249
2024-09-27,T01,P011,Bazar,5,20.1,0,0,0.0,0.0,13
2024-09-27,T02,P009,Carne,24,19.7,0,0,0.0,0.0,41
2024-09-27,T03,P007,Fruta,32,18.7,0,0,0.0,0.0,81
2024-09-27,T04,P005,Panaderia,29,16.4,0,0,0.0,0.0,64
2024-09-27,T05,P003,Lacteos,48,19.9,0,0,0.0,0.0,74
2024-09-28,T01,P001,Bebidas,98,18.6,0,0,0.0,0.0,167
2024-09-28,T01,P011,Bazar,6,18.6,0,0,0.0,0.0,8
2024-09-28,T02,P009,Carne,30,17.4,0,0,0.0,0.0,74
2024-09-28,T03,P007,Fruta,26,17.7,0,0,0.0,0.0,53
2024-09-28,T04,P005,Panaderia,28,15.1,13.3,0,0.0,0.0,57
2024-09-28,T05,P003,Lacteos,48,14.1,0,0,0.0,0.0,62
2024-09-29,T01,P001,Bebidas,87,13.4,0,0,0.0,0.0,88
2024-09-29,T01,P011,Bazar,7,13.4,0,1,0.1,0.0,10
2024-09-29,T02,P009,Carne,22,18.6,0,0,0.0,0.0,52
2024-09-29,T03,P007,Fruta,28,17.3,0,0,0.0,0.0,32
2024-09-29,T04,P005,Panaderia,33,19.2,0,0,0.0,0.0,34
2024-09-29,T05,P003,Lacteos,47,23.4,16.2,0,0.0,0.0,84
2024-09-30,T01,P001,Bebidas,97,21.0,14.9,0,0.0,0.0,89
2024-09-30,T01,P011,Bazar,7,21.0,14.9,0,0.0,0.0,15
2024-09-30,T02,P009,Carne,31,19.1,0,0,0.0,0.0,61
2024-09-30,T03,P007,Fruta,34,19.6,0,0,0.0,0.0,31
2024-09-30,T04,P005,Panaderia,37,14.3,0,0,0.0,0.0,46
2024-09-30,T05,P003,Lacteos,50,20.2,0,1,0.1,0.0,100
2024-10-01,T01,P001,Bebidas,54,10.5,13.7,0,0.0,0.0,50
2024-10-01,T01,P011,Bazar,18,10.5,13.7,0,0.0,0.0,47
2024-10-01,T02,P009,Carne,27,14.2,0,0,0.0,0.0,31
2024-10-01,T03,P007,Fruta,27,14.7,0,0,0.0,0.0,68
2024-10-01,T04,P005,Panaderia,39,11.2,0,0,0.0,0.0,83
2024-10-01,T05,P003,Lacteos,45,13.9,0,0,0.0,0.0,57
2024-10-02,T01,P001,Bebidas,80,11.9,0,0,0.0,0.0,101
2024-10-02,T01,P011,Bazar,10,11.9,0,0,0.0,0.0,11
2024-10-02,T02,P009,Carne,31,14.3,17.6,0,0.0,0.0,60
2024-10-02,T03,P007,Fruta,27,12.9,0,0,0.0,0.0,54
2024-10-02,T04,P005,Panaderia,35,8.6,0,0,0.0,0.0,81
2024-10-02,T05,P003,Lacteos,58,15.5,0,0,0.0,0.0,52
2024-10-03,T01,P001,Bebidas,71,15.1,0,0,0.0,0.0,71
2024-10-03,T01,P011,Bazar,11,15.1,0,0,0.0,0.0,24
2024-10-03,T02,P009,Carne,27,13.5,0,0,0.0,0.0,61
2024-10-03,T03,P007,Fruta,26,15.6,0,0,0.0,0.0,50
2024-10-03,T04,P005,Panaderia,52,6.3,0,1,0.25,0.0,104
2024-10-03,T05,P003,Lacteos,47,12.5,8.0,0,0.0,0.0,43
2024-10-04,T01,P001,Bebidas,63,14.7,0,0,0.0,0.0,88
2024-10-04,T01,P011,Bazar,10,14.7,0,0,0.0,0.0,14
2024-10-04,T02,P009,Carne,31,13.6,0,0,0.0,0.0,70
2024-10-04,T03,P007,Fruta,30,14.6,0,0,0.0,0.0,27
2024-10-04,T04,P005,Panaderia,38,7.7,12.2,0,0.0,0.0,77
2024-10-04,T05,P003,Lacteos,58,14.5,7.6,0,0.0,0.0,85
2024-10-05,T01,P001,Bebidas,88,16.1,0,0,0.0,0.0,233
2024-10-05,T01,P011,Bazar,9,16.1,0,0,0.0,0.0,9
2024-10-05,T02,P009,Carne,44,13.2,0,0,0.0,0.178,94
2024-10-05,T03,P007,Fruta,31,15.8,0,0,0.0,0.0,44
2024-10-05,T04,P005,Panaderia,38,10.7,0,0,0.0,0.0,57
2024-10-05,T05,P003,Lacteos,69,10.7,1.6,0,0.0,0.0,119
2024-10-06,T01,P001,Bebidas,60,14.1,0,0,0.0,0.0,140
2024-10-06,T01,P011,Bazar,9,14.1,0,0,0.0,0.0,21
2024-10-06,T02,P009,Carne,21,14.1,0,0,0.0,0.0,17
2024-10-06,T03,P007,Fruta,22,14.0,0,0,0.0,0.0,26
2024-10-06,T04,P005,Panaderia,27,10.1,0,0,0.0,0.0,35
2024-10-06,T05,P003,Lacteos,72,13.9,0,1,0.2,0.0,196
2024-10-07,T01,P001,Bebidas,60,12.3,0,0,0.0,0.0,124
2024-10-07,T01,P011,Bazar,11,12.3,0,0,0.0,0.0,9
2024-10-07,T02,P009,Carne,32,12.4,0,0,0.0,0.0,73
2024-10-07,T03,P007,Fruta,30,12.3,5.1,0,0.0,0.0,33
2024-10-07,T04,P005,Panaderia,34,9.3,0,0,0.0,0.0,69
2024-10-07,T05,P003,Lacteos,44,12.7,0,0,0.0,0.0,78
2024-10-08,T01,P001,Bebidas,57,16.5,0,0,0.0,0.0,125
2024-10-08,T01,P011,Bazar,10,16.5,0,0,0.0,0.0,14
2024-10-08,T02,P009,Carne,23,16.2,0,0,0.0,0.0,32
2024-10-08,T03,P007,Fruta,30,16.7,0,0,0.0,0.0,65
2024-10-08,T04,P005,Panaderia,42,10.1,10.9,1,0.15,0.0,57
2024-10-08,T05,P003,Lacteos,48,9.0,0,0,0.0,0.0,53
2024-10-09,T01,P001,Bebidas,71,13.2,0,0,0.0,0.0,150
2024-10-09,T01,P011,Bazar,15,13.2,0,1,0.2,0.0,37
2024-10-09,T02,P009,Carne,19,17.4,0,0,0.0,0.0,40
2024-10-09,T03,P007,Fruta,34,15.3,0,0,0.0,0.0,59
2024-10-09,T04,P005,Panaderia,53,6.4,0,1,0.2,0.0,59
2024-10-09,T05,P003,Lacteos,51,16.2,0,0,0.0,0.0,100
2024-10-10,T01,P001,Bebidas,68,14.5,0,0,0.0,0.0,140
2024-10-10,T01,P011,Bazar,12,14.5,0,0,0.0,0.0,30
2024-10-10,T02,P009,Carne,28,14.9,0,0,0.0,0.0,68
2024-10-10,T03,P007,Fruta,29,17.8,0,0,0.0,0.0,34
2024-10-10,T04,P005,Panaderia,40,9.7,0,0,0.0,0.0,39
2024-10-10,T05,P003,Lacteos,43,14.6,0,0,0.0,0.0,89
2024-10-11,T01,P001,Bebidas,73,12.6,0,0,0.0,0.0,174
2024-10-11,T01,P011,Bazar,16,12.6,0,1,0.2,0.0,29
2024-10-11,T02,P009,Carne,31,13.8,0,0,0.0,0.0,39
2024-10-11,T03,P007,Fruta,42,14.6,0,0,0.0,0.0,79
2024-10-11,T04,P005,Panaderia,46,11.0,2.8,0,0.0,0.0,88
2024-10-11,T05,P003,Lacteos,54,11.4,0,0,0.0,0.0,149
2024-10-12,T01,P001,Bebidas,85,13.5,0,0,0.0,0.0,216
2024-10-12,T01,P011,Bazar,12,13.5,0,0,0.0,0.0,10
2024-10-12,T02,P009,Carne,33,13.4,0,0,0.0,0.105,47
2024-10-12,T03,P007,Fruta,31,13.5,0,0,0.0,0.0,64
2024-10-12,T04,P005,Panaderia,38,9.5,1.7,0,0.0,0.211,43
2024-10-12,T05,P003,Lacteos,65,14.6,0,0,0.0,0.0,86
2024-10-13,T01,P001,Bebidas,54,13.4,0,0,0.0,0.0,124
2024-10-13,T01,P011,Bazar,11,13.4,0,0,0.0,0.0,20
2024-10-13,T02,P009,Carne,23,16.4,0,0,0.0,0.0,30
2024-10-13,T03,P007,Fruta,29,17.4,0,0,0.0,0.0,78
2024-10-13,T04,P005,Panaderia,28,11.7,0,0,0.0,0.0,66
2024-10-13,T05,P003,Lacteos,35,15.7,0,0,0.0,0.0,48
2024-10-14,T01,P001,Bebidas,65,14.9,0,0,0.0,0.0,84
2024-10-14,T01,P011,Bazar,9,14.9,0,0,0.0,0.0,21
2024-10-14,T02,P009,Carne,40,15.7,0,0,0.0,0.0,93
2024-10-14,T03,P007,Fruta,27,11.1,0,0,0.0,0.0,31
2024-10-14,T04,P005,Panaderia,36,4.7,0,0,0.0,0.0,56
2024-10-14,T05,P003,Lacteos,44,10.0,0,0,0.0,0.0,116
2024-10-15,T01,P001,Bebidas,54,10.8,3.1,0,0.0,0.0,132
2024-10-15,T01,P011,Bazar,17,10.8,3.1,1,0.25,0.0,47
2024-10-15,T02,P009,Carne,41,14.5,0,1,0.25,0.0,33
2024-10-15,T03,P007,Fruta,36,14.3,13.7,0,0.0,0.0,43
2024-10-15,T04,P005,Panaderia,39,10.3,0,0,0.0,0.0,92
2024-10-15,T05,P003,Lacteos,47,12.8,0,0,0.0,0.0,124
2024-10-16,T01,P001,Bebidas,62,15.1,0,0,0.0,0.0,58
2024-10-16,T01,P011,Bazar,17,15.1,0,1,0.25,0.0,39
2024-10-16,T02,P009,Carne,29,17.1,0,0,0.0,0.0,36
2024-10-16,T03,P007,Fruta,36,17.8,0,0,0.0,0.0,39
2024-10-16,T04,P005,Panaderia,34,8.5,16.4,0,0.0,0.0,75
2024-10-16,T05,P003,Lacteos,42,11.3,0,0,0.0,0.0,113
2024-10-17,T01,P001,Bebidas,67,12.1,0,0,0.0,0.0,129
2024-10-17,T01,P011,Bazar,11,12.1,0,0,0.0,0.0,15
2024-10-17,T02,P009,Carne,34,15.4,14.1,0,0.0,0.0,68
2024-10-17,T03,P007,Fruta,31,14.8,5.3,0,0.0,0.0,77
2024-10-17,T04,P005,Panaderia,38,10.2,0,0,0.0,0.0,98
2024-10-17,T05,P003,Lacteos,46,9.7,0,0,0.0,0.0,101
2024-10-18,T01,P001,Bebidas,68,13.6,0,0,0.0,0.0,170
2024-10-18,T01,P011,Bazar,13,13.6,0,0,0.0,0.0,34
2024-10-18,T02,P009,Carne,28,19.0,0,0,0.0,0.0,44
2024-10-18,T03,P007,Fruta,33,11.3,0,0,0.0,0.0,39
2024-10-18,T04,P005,Panaderia,27,4.0,0,0,0.0,0.0,70
2024-10-18,T05,P003,Lacteos,57,10.3,0,0,0.0,0.0,56
2024-10-19,T01,P001,Bebidas,64,13.9,0,0,0.0,0.0,135
2024-10-19,T01,P011,Bazar,11,13.9,0,0,0.0,0.0,12
2024-10-19,T02,P009,Carne,28,15.0,8.2,0,0.0,0.0,44
2024-10-19,T03,P007,Fruta,26,12.6,0,0,0.0,0.0,31
2024-10-19,T04,P005,Panaderia,46,10.9,13.0,0,0.0,0.0,72
2024-10-19,T05,P003,Lacteos,55,13.8,0,0,0.0,0.0,150
2024-10-20,T01,P001,Bebidas,34,13.1,9.4,0,0.0,0.0,94
2024-10-20,T01,P011,Bazar,12,13.1,9.4,0,0.0,0.0,25
2024-10-20,T02,P009,Carne,23,15.9,0,0,0.0,0.0,61
2024-10-20,T03,P007,Fruta,30,12.9,0,0,0.0,0.0,44
2024-10-20,T04,P005,Panaderia,33,9.1,0,0,0.0,0.0,29
2024-10-20,T05,P003,Lacteos,44,13.6,0,0,0.0,0.0,107
2024-10-21,T01,P001,Bebidas,49,14.1,0,0,0.0,0.0,131
2024-10-21,T01,P011,Bazar,9,14.1,0,0,0.0,0.0,24
2024-10-21,T02,P009,Carne,31,16.3,0,1,0.1,0.0,37
