fecha,tienda_id,tienda,ciudad,producto_id,producto,categoria,unidades_vendidas,precio_unitario,ingresos,stock_actual
2024-05-01,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,26,1.65,42.9,28
2024-05-01,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,43,1.05,45.15,103
2024-05-01,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,43,2.2,70.95,111
2024-05-01,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,31,1.35,41.85,56
2024-05-01,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,20,2.1,42.0,16
2024-05-01,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,33,2.05,67.65,41
2024-05-01,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,33,2.3,60.72,69
2024-05-01,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,26,6.8,176.8,34
2024-05-01,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,17,3.1,52.7,46
2024-05-01,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,4,6.5,26.0,4
2024-05-01,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,4,2.95,11.8,8
2024-05-01,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,73,0.75,54.75,95
2024-05-01,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,51,1.65,84.15,104
2024-05-01,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,51,1.05,53.55,129
2024-05-01,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,39,2.2,64.35,78
2024-05-01,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,33,1.35,44.55,44
2024-05-01,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,26,2.1,54.6,33
2024-05-01,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,37,2.05,75.85,101
2024-05-01,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,34,2.3,62.56,78
2024-05-01,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,28,6.8,190.4,75
2024-05-01,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,16,3.1,49.6,16
2024-05-01,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,4,6.5,26.0,9
2024-05-01,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,4,2.95,11.8,6
2024-05-02,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,77,0.75,51.98,118
2024-05-02,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,39,1.65,64.35,72
2024-05-02,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,47,1.05,49.35,87
2024-05-02,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,37,2.2,81.4,74
2024-05-02,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,37,1.35,49.95,80
2024-05-02,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,38,2.1,71.82,65
2024-05-02,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,38,2.05,77.9,49
2024-05-02,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,35,2.3,80.5,46
2024-05-02,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,24,6.8,163.2,32
2024-05-02,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,26,3.1,80.6,69
2024-05-02,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,5,6.5,32.5,5
2024-05-02,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,4,2.95,11.8,6
2024-05-02,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,88,0.75,59.4,130
2024-05-02,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,48,1.65,79.2,65
2024-05-02,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,57,1.05,59.85,96
2024-05-02,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,33,2.2,72.6,60
2024-05-02,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,42,1.35,56.7,77
2024-05-02,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,25,2.1,47.25,61
2024-05-02,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,43,2.05,88.15,102
2024-05-02,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,32,2.3,73.6,61
2024-05-02,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,26,6.8,176.8,50
2024-05-02,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,18,3.1,55.8,32
2024-05-02,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,5,6.5,32.5,13
2024-05-02,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,3,2.95,8.85,3
2024-05-02,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,63,0.75,42.52,74
2024-05-02,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,35,1.65,57.75,30
2024-05-02,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,39,1.05,40.95,36
2024-05-02,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,26,2.2,57.2,39
2024-05-02,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,33,1.35,44.55,34
2024-05-02,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,26,2.1,49.14,40
2024-05-02,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,41,2.05,84.05,35
2024-05-02,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,27,2.3,62.1,34
2024-05-02,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,22,6.8,149.6,31
2024-05-02,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,19,3.1,58.9,48
2024-05-02,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,4,6.5,26.0,9
2024-05-02,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,3,2.95,8.85,4
2024-05-02,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,63,0.75,42.52,80
2024-05-02,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,45,1.65,74.25,106
2024-05-02,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,37,1.05,38.85,86
2024-05-02,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,26,2.2,57.2,66
2024-05-02,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,36,1.35,48.6,43
2024-05-02,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,23,2.1,43.47,40
2024-05-02,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,28,2.05,57.4,75
2024-05-02,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,28,2.3,64.4,24
2024-05-02,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,18,6.8,122.4,29
2024-05-02,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,18,3.1,55.8,41
2024-05-02,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,3,6.5,19.5,3
2024-05-02,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,4,2.95,11.8,7
2024-05-02,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,71,0.75,47.93,126
2024-05-02,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,37,1.65,61.05,67
2024-05-02,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,41,1.05,43.05,103
2024-05-02,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,34,2.2,74.8,60
2024-05-02,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,43,1.35,58.05,51
2024-05-02,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,29,2.1,54.81,26
2024-05-02,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,34,2.05,69.7,91
2024-05-02,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,24,2.3,55.2,58
2024-05-02,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,26,6.8,176.8,58
2024-05-02,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,22,3.1,68.2,36
2024-05-02,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,3,6.5,19.5,6
2024-05-02,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,4,2.95,11.8,7
2024-05-03,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,46,0.75,34.5,67
2024-05-03,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,50,1.65,82.5,128
2024-05-03,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,60,1.05,63.0,55
2024-05-03,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,36,2.2,79.2,55
2024-05-03,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,44,1.35,59.4,39
2024-05-03,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,28,2.1,58.8,31
2024-05-03,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,41,2.05,84.05,83
2024-05-03,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,51,2.3,117.3,120
2024-05-03,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,30,6.8,204.0,26
2024-05-03,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,30,3.1,93.0,61
2024-05-03,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,6,6.5,39.0,13
2024-05-03,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,6,2.95,17.7,9
2024-05-03,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,70,0.75,52.5,119
2024-05-03,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,56,1.65,92.4,71
2024-05-03,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,59,1.05,61.95,86
2024-05-03,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,34,2.2,74.8,51
2024-05-03,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,46,1.35,62.1,83
2024-05-03,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,30,2.1,63.0,36
2024-05-03,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,48,2.05,98.4,91
2024-05-03,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,35,2.3,80.5,83
2024-05-03,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,23,6.8,156.4,26
2024-05-03,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,23,3.1,71.3,23
2024-05-03,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,4,6.5,26.0,10
2024-05-03,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,6,2.95,17.7,10
2024-05-03,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,45,0.75,33.75,39
2024-05-03,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,35,1.65,57.75,29
2024-05-03,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,48,1.05,50.4,70
2024-05-03,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,30,2.2,66.0,57
2024-05-03,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,42,1.35,56.7,34
2024-05-03,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,25,2.1,52.5,51
2024-05-03,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,45,2.05,92.25,79
2024-05-03,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,28,2.3,64.4,57
2024-05-03,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,27,6.8,183.6,42
2024-05-03,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,20,3.1,62.0,55
2024-05-03,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,4,6.5,26.0,6
2024-05-03,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,5,2.95,14.75,8
2024-05-03,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,44,0.75,33.0,72
2024-05-03,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,45,1.65,74.25,84
2024-05-03,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,55,1.05,57.75,79
2024-05-03,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,25,2.2,55.0,59
2024-05-03,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,35,1.35,47.25,86
2024-05-03,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,25,2.1,52.5,46
2024-05-03,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,47,2.05,96.35,69
2024-05-03,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,21,2.3,48.3,40
2024-05-03,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,26,6.8,176.8,29
2024-05-03,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,17,3.1,52.7,33
2024-05-03,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,5,6.5,32.5,7
2024-05-03,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,5,2.95,14.75,6
2024-05-03,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,70,0.75,52.5,178
2024-05-03,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,43,1.65,70.95,37
2024-05-03,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,53,1.05,55.65,144
2024-05-03,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,31,2.2,68.2,50
2024-05-03,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,44,1.35,59.4,58
2024-05-03,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,27,2.1,56.7,68
2024-05-03,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,41,2.05,84.05,97
2024-05-03,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,33,2.3,75.9,54
2024-05-03,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,19,6.8,129.2,21
2024-05-03,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,18,3.1,55.8,38
2024-05-03,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,4,6.5,26.0,4
2024-05-03,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,5,2.95,14.75,14
2024-05-04,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,91,0.75,61.43,136
2024-05-04,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,43,1.65,70.95,98
2024-05-04,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,70,1.05,73.5,161
2024-05-04,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,37,2.2,81.4,30
2024-05-04,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,50,1.35,67.5,134
2024-05-04,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,29,2.1,60.9,49
2024-05-04,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,40,2.05,82.0,104
2024-05-04,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,46,2.3,105.8,64
2024-05-04,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,40,6.8,272.0,46
2024-05-04,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,22,3.1,68.2,41
2024-05-04,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,4,6.5,26.0,8
2024-05-04,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,6,2.95,17.7,12
2024-05-04,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,87,0.75,58.73,228
2024-05-04,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,56,1.65,92.4,62
2024-05-04,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,46,1.05,48.3,68
2024-05-04,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,27,2.2,59.4,64
2024-05-04,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,43,1.35,58.05,89
2024-05-04,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,27,2.1,56.7,37
2024-05-04,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,45,2.05,92.25,46
2024-05-04,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,34,2.3,78.2,31
2024-05-04,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,28,6.8,190.4,49
2024-05-04,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,26,3.1,80.6,51
2024-05-04,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,6,6.5,39.0,6
2024-05-04,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,5,2.95,14.75,5
2024-05-04,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,84,0.75,56.7,196
2024-05-04,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,46,1.65,75.9,95
2024-05-04,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,46,1.05,48.3,95
2024-05-04,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,33,2.2,72.6,69
2024-05-04,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,38,1.35,51.3,32
2024-05-04,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,23,2.1,48.3,35
2024-05-04,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,48,2.05,98.4,42
2024-05-04,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,32,2.3,73.6,61
2024-05-04,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,24,6.8,163.2,21
2024-05-04,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,17,3.1,52.7,18
2024-05-04,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,4,6.5,26.0,7
2024-05-04,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,4,2.95,11.8,8
2024-05-04,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,74,0.75,49.95,65
2024-05-04,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,36,1.65,59.4,86
2024-05-04,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,42,1.05,44.1,86
2024-05-04,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,27,2.2,59.4,62
2024-05-04,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,43,1.35,58.05,108
2024-05-04,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,20,2.1,42.0,18
2024-05-04,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,33,2.05,67.65,71
2024-05-04,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,29,2.3,66.7,56
2024-05-04,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,21,6.8,142.8,34
2024-05-04,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,14,3.1,43.4,20
2024-05-04,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,4,6.5,26.0,6
2024-05-04,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,4,2.95,11.8,7
2024-05-04,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,83,0.75,56.02,153
2024-05-04,T05,SuperFresh Sur,Cordoba,P002,Refresco cola 2L,Bebidas,52,1.65,85.8,123
2024-05-04,T05,SuperFresh Sur,Cordoba,P003,Leche entera 1L,Lacteos,58,1.05,60.9,136
2024-05-04,T05,SuperFresh Sur,Cordoba,P004,Yogur natural pack,Lacteos,38,2.2,83.6,50
2024-05-04,T05,SuperFresh Sur,Cordoba,P005,Pan de molde,Panaderia,35,1.35,47.25,73
2024-05-04,T05,SuperFresh Sur,Cordoba,P006,Croissants bolsa,Panaderia,28,2.1,58.8,69
2024-05-04,T05,SuperFresh Sur,Cordoba,P007,Manzana golden kg,Fruta,37,2.05,75.85,60
2024-05-04,T05,SuperFresh Sur,Cordoba,P008,Tomate ensalada kg,Verdura,30,2.3,69.0,26
2024-05-04,T05,SuperFresh Sur,Cordoba,P009,Pechuga pollo kg,Carne,22,6.8,149.6,19
2024-05-04,T05,SuperFresh Sur,Cordoba,P010,Pizza congelada,Congelados,23,3.1,71.3,46
2024-05-04,T05,SuperFresh Sur,Cordoba,P011,Paraguas plegable,Bazar,5,6.5,32.5,13
2024-05-04,T05,SuperFresh Sur,Cordoba,P012,Turron chocolate,Dulces,5,2.95,14.75,14
2024-05-05,T01,SuperFresh Centro,Malaga,P001,Agua mineral 1.5L,Bebidas,58,0.75,43.5,151
2024-05-05,T01,SuperFresh Centro,Malaga,P002,Refresco cola 2L,Bebidas,34,1.65,56.1,82
2024-05-05,T01,SuperFresh Centro,Malaga,P003,Leche entera 1L,Lacteos,47,1.05,49.35,77
2024-05-05,T01,SuperFresh Centro,Malaga,P004,Yogur natural pack,Lacteos,27,2.2,59.4,27
2024-05-05,T01,SuperFresh Centro,Malaga,P005,Pan de molde,Panaderia,33,1.35,44.55,27
2024-05-05,T01,SuperFresh Centro,Malaga,P006,Croissants bolsa,Panaderia,23,2.1,48.3,39
2024-05-05,T01,SuperFresh Centro,Malaga,P007,Manzana golden kg,Fruta,54,2.05,88.56,104
2024-05-05,T01,SuperFresh Centro,Malaga,P008,Tomate ensalada kg,Verdura,27,2.3,62.1,26
2024-05-05,T01,SuperFresh Centro,Malaga,P009,Pechuga pollo kg,Carne,27,6.8,183.6,66
2024-05-05,T01,SuperFresh Centro,Malaga,P010,Pizza congelada,Congelados,23,3.1,71.3,24
2024-05-05,T01,SuperFresh Centro,Malaga,P011,Paraguas plegable,Bazar,4,6.5,26.0,6
2024-05-05,T01,SuperFresh Centro,Malaga,P012,Turron chocolate,Dulces,4,2.95,11.8,8
2024-05-05,T02,SuperFresh Norte,Sevilla,P001,Agua mineral 1.5L,Bebidas,65,0.75,48.75,81
2024-05-05,T02,SuperFresh Norte,Sevilla,P002,Refresco cola 2L,Bebidas,53,1.65,87.45,100
2024-05-05,T02,SuperFresh Norte,Sevilla,P003,Leche entera 1L,Lacteos,47,1.05,49.35,73
2024-05-05,T02,SuperFresh Norte,Sevilla,P004,Yogur natural pack,Lacteos,32,2.2,70.4,32
2024-05-05,T02,SuperFresh Norte,Sevilla,P005,Pan de molde,Panaderia,39,1.35,52.65,35
2024-05-05,T02,SuperFresh Norte,Sevilla,P006,Croissants bolsa,Panaderia,21,2.1,44.1,56
2024-05-05,T02,SuperFresh Norte,Sevilla,P007,Manzana golden kg,Fruta,55,2.05,90.2,86
2024-05-05,T02,SuperFresh Norte,Sevilla,P008,Tomate ensalada kg,Verdura,31,2.3,71.3,32
2024-05-05,T02,SuperFresh Norte,Sevilla,P009,Pechuga pollo kg,Carne,27,6.8,183.6,68
2024-05-05,T02,SuperFresh Norte,Sevilla,P010,Pizza congelada,Congelados,19,3.1,58.9,32
2024-05-05,T02,SuperFresh Norte,Sevilla,P011,Paraguas plegable,Bazar,4,6.5,26.0,8
2024-05-05,T02,SuperFresh Norte,Sevilla,P012,Turron chocolate,Dulces,4,2.95,11.8,10
2024-05-05,T03,SuperFresh Costa,Almeria,P001,Agua mineral 1.5L,Bebidas,52,0.75,39.0,123
2024-05-05,T03,SuperFresh Costa,Almeria,P002,Refresco cola 2L,Bebidas,41,1.65,67.65,109
2024-05-05,T03,SuperFresh Costa,Almeria,P003,Leche entera 1L,Lacteos,39,1.05,40.95,93
2024-05-05,T03,SuperFresh Costa,Almeria,P004,Yogur natural pack,Lacteos,21,2.2,46.2,37
2024-05-05,T03,SuperFresh Costa,Almeria,P005,Pan de molde,Panaderia,25,1.35,33.75,38
2024-05-05,T03,SuperFresh Costa,Almeria,P006,Croissants bolsa,Panaderia,17,2.1,35.7,36
2024-05-05,T03,SuperFresh Costa,Almeria,P007,Manzana golden kg,Fruta,43,2.05,70.52,87
2024-05-05,T03,SuperFresh Costa,Almeria,P008,Tomate ensalada kg,Verdura,22,2.3,50.6,28
2024-05-05,T03,SuperFresh Costa,Almeria,P009,Pechuga pollo kg,Carne,23,6.8,156.4,29
2024-05-05,T03,SuperFresh Costa,Almeria,P010,Pizza congelada,Congelados,17,3.1,52.7,17
2024-05-05,T03,SuperFresh Costa,Almeria,P011,Paraguas plegable,Bazar,3,6.5,19.5,5
2024-05-05,T03,SuperFresh Costa,Almeria,P012,Turron chocolate,Dulces,4,2.95,11.8,11
2024-05-05,T04,SuperFresh Sierra,Granada,P001,Agua mineral 1.5L,Bebidas,47,0.75,35.25,115
2024-05-05,T04,SuperFresh Sierra,Granada,P002,Refresco cola 2L,Bebidas,34,1.65,56.1,44
2024-05-05,T04,SuperFresh Sierra,Granada,P003,Leche entera 1L,Lacteos,50,1.05,52.5,49
2024-05-05,T04,SuperFresh Sierra,Granada,P004,Yogur natural pack,Lacteos,24,2.2,52.8,32
2024-05-05,T04,SuperFresh Sierra,Granada,P005,Pan de molde,Panaderia,32,1.35,43.2,75
2024-05-05,T04,SuperFresh Sierra,Granada,P006,Croissants bolsa,Panaderia,17,2.1,35.7,23
2024-05-05,T04,SuperFresh Sierra,Granada,P007,Manzana golden kg,Fruta,47,2.05,77.08,70
2024-05-05,T04,SuperFresh Sierra,Granada,P008,Tomate ensalada kg,Verdura,21,2.3,48.3,23
2024-05-05,T04,SuperFresh Sierra,Granada,P009,Pechuga pollo kg,Carne,17,6.8,115.6,44
2024-05-05,T04,SuperFresh Sierra,Granada,P010,Pizza congelada,Congelados,13,3.1,40.3,29
2024-05-05,T04,SuperFresh Sierra,Granada,P011,Paraguas plegable,Bazar,5,6.5,32.5,8
2024-05-05,T04,SuperFresh Sierra,Granada,P012,Turron chocolate,Dulces,5,2.95,14.75,10
2024-05-05,T05,SuperFresh Sur,Cordoba,P001,Agua mineral 1.5L,Bebidas,70,0.75,52.5,180
