fecha,tienda_id,ciudad,temperatura_media,lluvia_mm
2025-10-12,T01,Malaga,14.9,0
2025-10-12,T02,Sevilla,13.9,0
2025-10-12,T03,Almeria,13.2,0
2025-10-12,T04,Granada,10.1,0
2025-10-12,T05,Cordoba,12.1,6.7
2025-10-13,T01,Malaga,13.3,0
2025-10-13,T02,Sevilla,14.3,0
2025-10-13,T03,Almeria,10.0,0
2025-10-13,T04,Granada,8.1,0
2025-10-13,T05,Cordoba,9.3,5.8
2025-10-14,T01,Malaga,14.0,0
2025-10-14,T02,Sevilla,10.2,0
2025-10-14,T03,Almeria,18.3,0
2025-10-14,T04,Granada,2.5,8.8
2025-10-14,T05,Cordoba,15.1,17.1
2025-10-15,T01,Malaga,11.9,0
2025-10-15,T02,Sevilla,14.9,0
2025-10-15,T03,Almeria,14.0,0
2025-10-15,T04,Granada,8.3,0
2025-10-15,T05,Cordoba,13.4,0
2025-10-16,T01,Malaga,18.4,0
2025-10-16,T02,Sevilla,15.0,0
2025-10-16,T03,Almeria,17.4,0
2025-10-16,T04,Granada,8.9,0
2025-10-16,T05,Cordoba,12.5,0
2025-10-17,T01,Malaga,14.2,0
2025-10-17,T02,Sevilla,14.4,0
2025-10-17,T03,Almeria,15.7,0
2025-10-17,T04,Granada,3.9,0
2025-10-17,T05,Cordoba,14.2,0
2025-10-18,T01,Malaga,13.4,0
2025-10-18,T02,Sevilla,13.9,0
2025-10-18,T03,Almeria,13.8,0
2025-10-18,T04,Granada,10.1,0
2025-10-18,T05,Cordoba,12.8,0
2025-10-19,T01,Malaga,12.3,0
2025-10-19,T02,Sevilla,15.9,0
2025-10-19,T03,Almeria,17.1,12.1
2025-10-19,T04,Granada,8.0,9.2
2025-10-19,T05,Cordoba,12.6,0
2025-10-20,T01,Malaga,13.0,0
2025-10-20,T02,Sevilla,14.0,6.4
2025-10-20,T03,Almeria,12.5,5.9
2025-10-20,T04,Granada,7.2,0
2025-10-20,T05,Cordoba,12.7,0
2025-10-21,T01,Malaga,16.1,0
2025-10-21,T02,Sevilla,10.1,0
2025-10-21,T03,Almeria,12.5,0
2025-10-21,T04,Granada,12.9,17.9
2025-10-21,T05,Cordoba,12.1,0
2025-10-22,T01,Malaga,11.9,8.5
2025-10-22,T02,Sevilla,15.0,2.7
2025-10-22,T03,Almeria,10.0,5.1
2025-10-22,T04,Granada,10.0,0
2025-10-22,T05,Cordoba,14.1,7.2
2025-10-23,T01,Malaga,18.3,2.0
2025-10-23,T02,Sevilla,12.2,0
2025-10-23,T03,Almeria,13.7,0
2025-10-23,T04,Granada,5.2,0
2025-10-23,T05,Cordoba,10.5,0
2025-10-24,T01,Malaga,12.5,0
2025-10-24,T02,Sevilla,14.2,0
2025-10-24,T03,Almeria,10.4,0
2025-10-24,T04,Granada,12.0,0
2025-10-24,T05,Cordoba,13.6,11.5
2025-10-25,T01,Malaga,11.5,0
2025-10-25,T02,Sevilla,12.2,0
2025-10-25,T03,Almeria,14.8,0
2025-10-25,T04,Granada,5.3,0
2025-10-25,T05,Cordoba,10.7,0
2025-10-26,T01,Malaga,14.3,0
2025-10-26,T02,Sevilla,12.8,0
2025-10-26,T03,Almeria,15.6,12.1
2025-10-26,T04,Granada,6.8,0
2025-10-26,T05,Cordoba,9.4,0
2025-10-27,T01,Malaga,14.2,0
2025-10-27,T02,Sevilla,15.0,0
2025-10-27,T03,Almeria,12.7,0
2025-10-27,T04,Granada,5.2,10.5
2025-10-27,T05,Cordoba,14.8,0
2025-10-28,T01,Malaga,10.1,2.3
2025-10-28,T02,Sevilla,11.8,0
2025-10-28,T03,Almeria,11.7,0
2025-10-28,T04,Granada,12.0,0
2025-10-28,T05,Cordoba,7.8,0
2025-10-29,T01,Malaga,12.7,17.3
2025-10-29,T02,Sevilla,13.5,0
2025-10-29,T03,Almeria,15.9,4.0
2025-10-29,T04,Granada,6.8,0
2025-10-29,T05,Cordoba,14.8,11.7
2025-10-30,T01,Malaga,13.1,0
2025-10-30,T02,Sevilla,6.9,0
2025-10-30,T03,Almeria,16.3,0
2025-10-30,T04,Granada,6.7,0
2025-10-30,T05,Cordoba,9.9,0
2025-10-31,T01,Malaga,11.4,0
2025-10-31,T02,Sevilla,16.1,14.9
2025-10-31,T03,Almeria,13.1,10.8
2025-10-31,T04,Granada,8.5,0
2025-10-31,T05,Cordoba,3.4,0
2025-11-01,T01,Malaga,10.9,0
2025-11-01,T02,Sevilla,10.0,0
2025-11-01,T03,Almeria,9.5,0
2025-11-01,T04,Granada,8.7,3.9
2025-11-01,T05,Cordoba,9.9,9.1
2025-11-02,T01,Malaga,10.6,0
2025-11-02,T02,Sevilla,9.1,0
2025-11-02,T03,Almeria,11.4,0
2025-11-02,T04,Granada,5.3,0
2025-11-02,T05,Cordoba,10.0,0
2025-11-03,T01,Malaga,7.8,7.6
2025-11-03,T02,Sevilla,9.9,0
2025-11-03,T03,Almeria,6.4,0
2025-11-03,T04,Granada,7.1,0
2025-11-03,T05,Cordoba,6.0,0
2025-11-04,T01,Malaga,12.4,11.7
2025-11-04,T02,Sevilla,11.7,0
2025-11-04,T03,Almeria,14.0,0
2025-11-04,T04,Granada,8.1,0
2025-11-04,T05,Cordoba,4.5,4.2
2025-11-05,T01,Malaga,12.7,0
2025-11-05,T02,Sevilla,10.0,3.1
2025-11-05,T03,Almeria,12.1,12.1
2025-11-05,T04,Granada,8.3,0
2025-11-05,T05,Cordoba,11.8,0
2025-11-06,T01,Malaga,12.4,0
2025-11-06,T02,Sevilla,7.8,0
2025-11-06,T03,Almeria,10.5,17.5
2025-11-06,T04,Granada,3.0,0
2025-11-06,T05,Cordoba,7.7,0
2025-11-07,T01,Malaga,10.0,16.8
2025-11-07,T02,Sevilla,8.5,14.2
2025-11-07,T03,Almeria,10.6,0
2025-11-07,T04,Granada,4.7,0
2025-11-07,T05,Cordoba,10.5,0
2025-11-08,T01,Malaga,8.5,0
2025-11-08,T02,Sevilla,12.4,9.2
2025-11-08,T03,Almeria,7.4,0
2025-11-08,T04,Granada,3.9,0
2025-11-08,T05,Cordoba,8.0,0
2025-11-09,T01,Malaga,9.7,0
2025-11-09,T02,Sevilla,8.5,0
2025-11-09,T03,Almeria,10.6,0
2025-11-09,T04,Granada,2.2,0
2025-11-09,T05,Cordoba,4.5,0
2025-11-10,T01,Malaga,11.4,0
2025-11-10,T02,Sevilla,7.5,0
2025-11-10,T03,Almeria,9.7,0
2025-11-10,T04,Granada,6.7,3.3
2025-11-10,T05,Cordoba,11.7,0
2025-11-11,T01,Malaga,9.5,16.1
2025-11-11,T02,Sevilla,6.1,0
2025-11-11,T03,Almeria,8.7,0
2025-11-11,T04,Granada,6.2,15.5
2025-11-11,T05,Cordoba,8.4,0
2025-11-12,T01,Malaga,12.2,0
2025-11-12,T02,Sevilla,9.1,0
2025-11-12,T03,Almeria,11.2,12.9
2025-11-12,T04,Granada,6.8,16.7
2025-11-12,T05,Cordoba,8.3,0
2025-11-13,T01,Malaga,13.8,0
2025-11-13,T02,Sevilla,9.7,0
2025-11-13,T03,Almeria,14.6,0
2025-11-13,T04,Granada,5.5,0
2025-11-13,T05,Cordoba,7.8,0
2025-11-14,T01,Malaga,14.8,15.3
2025-11-14,T02,Sevilla,13.2,0
2025-11-14,T03,Almeria,14.2,0
2025-11-14,T04,Granada,7.3,0
2025-11-14,T05,Cordoba,8.1,0
2025-11-15,T01,Malaga,13.6,0
2025-11-15,T02,Sevilla,10.9,0
2025-11-15,T03,Almeria,12.4,0
2025-11-15,T04,Granada,5.9,0
2025-11-15,T05,Cordoba,6.6,0
2025-11-16,T01,Malaga,13.3,0
2025-11-16,T02,Sevilla,9.7,17.7
2025-11-16,T03,Almeria,12.5,0
2025-11-16,T04,Granada,7.0,0
2025-11-16,T05,Cordoba,9.8,0
2025-11-17,T01,Malaga,9.5,0
2025-11-17,T02,Sevilla,13.7,0
2025-11-17,T03,Almeria,13.9,0
2025-11-17,T04,Granada,7.0,0
2025-11-17,T05,Cordoba,4.2,0
2025-11-18,T01,Malaga,15.2,0
2025-11-18,T02,Sevilla,9.5,0
2025-11-18,T03,Almeria,8.3,0
2025-11-18,T04,Granada,5.5,0
2025-11-18,T05,Cordoba,5.4,0
2025-11-19,T01,Malaga,14.7,0
2025-11-19,T02,Sevilla,10.9,13.0
2025-11-19,T03,Almeria,12.5,0
2025-11-19,T04,Granada,4.9,0
2025-11-19,T05,Cordoba,7.9,0
2025-11-20,T01,Malaga,9.7,0
2025-11-20,T02,Sevilla,10.0,0
2025-11-20,T03,Almeria,8.6,7.4
2025-11-20,T04,Granada,3.9,0
2025-11-20,T05,Cordoba,10.4,0
2025-11-21,T01,Malaga,9.4,0
2025-11-21,T02,Sevilla,8.0,0
2025-11-21,T03,Almeria,11.5,0
2025-11-21,T04,Granada,4.7,0
2025-11-21,T05,Cordoba,6.4,0
2025-11-22,T01,Malaga,9.7,13.5
2025-11-22,T02,Sevilla,9.1,0
2025-11-22,T03,Almeria,15.0,14.4
2025-11-22,T04,Granada,3.7,0
2025-11-22,T05,Cordoba,7.9,0
2025-11-23,T01,Malaga,10.2,0
2025-11-23,T02,Sevilla,9.3,0
2025-11-23,T03,Almeria,11.4,0
2025-11-23,T04,Granada,5.3,0
2025-11-23,T05,Cordoba,9.7,0
2025-11-24,T01,Malaga,10.6,0
2025-11-24,T02,Sevilla,11.4,0
2025-11-24,T03,Almeria,8.6,0
2025-11-24,T04,Granada,3.4,0
2025-11-24,T05,Cordoba,9.1,0
2025-11-25,T01,Malaga,6.4,9.3
2025-11-25,T02,Sevilla,6.5,0
2025-11-25,T03,Almeria,14.1,0
2025-11-25,T04,Granada,7.0,0
2025-11-25,T05,Cordoba,7.3,0
2025-11-26,T01,Malaga,10.9,0
2025-11-26,T02,Sevilla,8.4,0
2025-11-26,T03,Almeria,11.7,0
2025-11-26,T04,Granada,4.6,0
2025-11-26,T05,Cordoba,8.3,0
2025-11-27,T01,Malaga,7.2,0
2025-11-27,T02,Sevilla,9.4,13.6
2025-11-27,T03,Almeria,7.2,0
2025-11-27,T04,Granada,6.8,0
2025-11-27,T05,Cordoba,10.4,0
2025-11-28,T01,Malaga,11.3,0
2025-11-28,T02,Sevilla,7.3,0
2025-11-28,T03,Almeria,13.8,0
2025-11-28,T04,Granada,5.5,10.0
2025-11-28,T05,Cordoba,10.9,0
2025-11-29,T01,Malaga,11.3,15.4
2025-11-29,T02,Sevilla,2.2,0
2025-11-29,T03,Almeria,13.7,0
2025-11-29,T04,Granada,1.1,3.4
2025-11-29,T05,Cordoba,6.1,0
2025-11-30,T01,Malaga,11.5,0
2025-11-30,T02,Sevilla,10.9,0
2025-11-30,T03,Almeria,8.7,0
2025-11-30,T04,Granada,4.8,16.9
2025-11-30,T05,Cordoba,5.5,0
2025-12-01,T01,Malaga,4.8,0
2025-12-01,T02,Sevilla,7.8,0
2025-12-01,T03,Almeria,16.3,0
2025-12-01,T04,Granada,6.5,0
2025-12-01,T05,Cordoba,4.3,0
2025-12-02,T01,Malaga,10.9,0
2025-12-02,T02,Sevilla,2.3,8.5
2025-12-02,T03,Almeria,11.3,0
2025-12-02,T04,Granada,4.4,4.9
2025-12-02,T05,Cordoba,8.6,0
2025-12-03,T01,Malaga,11.5,0
2025-12-03,T02,Sevilla,6.5,0
2025-12-03,T03,Almeria,8.8,0
2025-12-03,T04,Granada,0.1,0
2025-12-03,T05,Cordoba,8.4,0
2025-12-04,T01,Malaga,9.7,7.1
2025-12-04,T02,Sevilla,5.6,0
2025-12-04,T03,Almeria,9.7,0
2025-12-04,T04,Granada,2.6,0
2025-12-04,T05,Cordoba,8.8,0
2025-12-05,T01,Malaga,11.2,0
2025-12-05,T02,Sevilla,7.4,0
2025-12-05,T03,Almeria,7.8,0
2025-12-05,T04,Granada,2.5,0
2025-12-05,T05,Cordoba,3.9,0
2025-12-06,T01,Malaga,7.5,0
2025-12-06,T02,Sevilla,7.2,7.8
2025-12-06,T03,Almeria,5.3,0
2025-12-06,T04,Granada,-0.1,15.5
2025-12-06,T05,Cordoba,4.3,0
2025-12-07,T01,Malaga,10.7,9.4
2025-12-07,T02,Sevilla,9.3,0
2025-12-07,T03,Almeria,8.4,0
2025-12-07,T04,Granada,4.0,11.9
2025-12-07,T05,Cordoba,9.1,0
2025-12-08,T01,Malaga,10.6,0
2025-12-08,T02,Sevilla,4.1,0
2025-12-08,T03,Almeria,9.5,0
2025-12-08,T04,Granada,2.2,0
2025-12-08,T05,Cordoba,8.6,0
2025-12-09,T01,Malaga,6.8,0
2025-12-09,T02,Sevilla,6.7,0
2025-12-09,T03,Almeria,9.4,0
2025-12-09,T04,Granada,2.3,0
2025-12-09,T05,Cordoba,5.1,0
2025-12-10,T01,Malaga,5.5,0
2025-12-10,T02,Sevilla,8.9,0
2025-12-10,T03,Almeria,12.1,0
2025-12-10,T04,Granada,6.5,16.7
2025-12-10,T05,Cordoba,7.3,0
2025-12-11,T01,Malaga,9.8,0
2025-12-11,T02,Sevilla,8.7,0
2025-12-11,T03,Almeria,9.8,0
2025-12-11,T04,Granada,10.9,0
2025-12-11,T05,Cordoba,9.6,0
2025-12-12,T01,Malaga,10.3,4.2
2025-12-12,T02,Sevilla,8.1,0
2025-12-12,T03,Almeria,8.9,0
2025-12-12,T04,Granada,3.4,10.6
2025-12-12,T05,Cordoba,8.1,0
2025-12-13,T01,Malaga,12.2,11.6
2025-12-13,T02,Sevilla,2.5,0
2025-12-13,T03,Almeria,12.5,0
2025-12-13,T04,Granada,5.7,0
2025-12-13,T05,Cordoba,5.3,0
2025-12-14,T01,Malaga,11.9,0
2025-12-14,T02,Sevilla,5.7,0
2025-12-14,T03,Almeria,6.2,0
2025-12-14,T04,Granada,3.1,0
2025-12-14,T05,Cordoba,8.2,0
2025-12-15,T01,Malaga,13.3,0
2025-12-15,T02,Sevilla,10.0,0
2025-12-15,T03,Almeria,12.1,4.8
2025-12-15,T04,Granada,2.2,8.6
2025-12-15,T05,Cordoba,3.1,0
2025-12-16,T01,Malaga,12.7,0
2025-12-16,T02,Sevilla,8.9,0
2025-12-16,T03,Almeria,10.9,0
2025-12-16,T04,Granada,2.3,0
2025-12-16,T05,Cordoba,4.8,0
2025-12-17,T01,Malaga,12.2,0
2025-12-17,T02,Sevilla,12.1,0
2025-12-17,T03,Almeria,15.2,0
2025-12-17,T04,Granada,1.9,7.2
2025-12-17,T05,Cordoba,3.7,0
2025-12-18,T01,Malaga,8.1,0
2025-12-18,T02,Sevilla,6.7,0
2025-12-18,T03,Almeria,6.1,0
2025-12-18,T04,Granada,-2.8,0
2025-12-18,T05,Cordoba,6.8,0
2025-12-19,T01,Malaga,7.3,3.5
2025-12-19,T02,Sevilla,9.8,0
2025-12-19,T03,Almeria,5.6,0
2025-12-19,T04,Granada,2.4,0
2025-12-19,T05,Cordoba,3.1,0
2025-12-20,T01,Malaga,7.8,3.6
2025-12-20,T02,Sevilla,7.2,6.4
2025-12-20,T03,Almeria,10.0,0
2025-12-20,T04,Granada,0.8,0
2025-12-20,T05,Cordoba,6.5,0
2025-12-21,T01,Malaga,8.9,0
2025-12-21,T02,Sevilla,10.0,0
2025-12-21,T03,Almeria,11.7,10.0
2025-12-21,T04,Granada,3.8,0
2025-12-21,T05,Cordoba,9.4,0
2025-12-22,T01,Malaga,7.5,0
2025-12-22,T02,Sevilla,5.5,0
2025-12-22,T03,Almeria,12.9,0
2025-12-22,T04,Granada,2.9,0
2025-12-22,T05,Cordoba,6.3,10.1
2025-12-23,T01,Malaga,10.4,16.9
2025-12-23,T02,Sevilla,11.1,0
2025-12-23,T03,Almeria,11.0,0
2025-12-23,T04,Granada,2.6,0
2025-12-23,T05,Cordoba,10.8,0
2025-12-24,T01,Malaga,8.0,0
2025-12-24,T02,Sevilla,4.4,0
2025-12-24,T03,Almeria,6.5,9.3
2025-12-24,T04,Granada,1.0,11.7
2025-12-24,T05,Cordoba,8.3,0
2025-12-25,T01,Malaga,8.2,0
2025-12-25,T02,Sevilla,7.8,0
2025-12-25,T03,Almeria,11.8,0
2025-12-25,T04,Granada,2.6,0
2025-12-25,T05,Cordoba,5.8,0
2025-12-26,T01,Malaga,13.5,0
2025-12-26,T02,Sevilla,3.8,2.4
2025-12-26,T03,Almeria,7.1,0
2025-12-26,T04,Granada,4.2,0
2025-12-26,T05,Cordoba,8.3,0
2025-12-27,T01,Malaga,10.1,13.0
2025-12-27,T02,Sevilla,5.6,0
2025-12-27,T03,Almeria,7.0,0
2025-12-27,T04,Granada,1.2,9.1
2025-12-27,T05,Cordoba,7.3,0
2025-12-28,T01,Malaga,13.3,0
2025-12-28,T02,Sevilla,6.3,0
2025-12-28,T03,Almeria,12.9,13.9
2025-12-28,T04,Granada,-1.3,0
2025-12-28,T05,Cordoba,5.1,17.5
2025-12-29,T01,Malaga,14.2,0
2025-12-29,T02,Sevilla,7.1,0
2025-12-29,T03,Almeria,9.4,0
2025-12-29,T04,Granada,3.1,0
2025-12-29,T05,Cordoba,4.4,0
2025-12-30,T01,Malaga,10.2,0
2025-12-30,T02,Sevilla,6.1,0
2025-12-30,T03,Almeria,11.2,14.6
2025-12-30,T04,Granada,1.0,0
2025-12-30,T05,Cordoba,5.9,0
2025-12-31,T01,Malaga,11.9,0
2025-12-31,T02,Sevilla,5.5,0
2025-12-31,T03,Almeria,9.1,0
2025-12-31,T04,Granada,2.3,0
2025-12-31,T05,Cordoba,5.4,0
